value	id	channel	patient_type	replicate	subject_group	patrep_id	cell_id	cluster
0.101053672	121	Ba	Control	1	Control	C01R01	C01R01_0121	1
0.111925704	122	Ba	Control	1	Control	C01R01	C01R01_0122	1
0.090677072	123	Ba	Control	1	Control	C01R01	C01R01_0123	1
0.114295651	124	Ba	Control	1	Control	C01R01	C01R01_0124	1
0.112338817	125	Ba	Control	1	Control	C01R01	C01R01_0125	1
0.097535668	126	Ba	Control	1	Control	C01R01	C01R01_0126	1
0.169640679	127	Ba	Control	1	Control	C01R01	C01R01_0127	1
0.127448089	128	Ba	Control	1	Control	C01R01	C01R01_0128	1
0.126662772	129	Ba	Control	1	Control	C01R01	C01R01_0129	1
0.108739587	130	Ba	Control	1	Control	C01R01	C01R01_0130	1
0.097631465	131	Ba	Control	1	Control	C01R01	C01R01_0131	1
0.106258515	132	Ba	Control	1	Control	C01R01	C01R01_0132	1
0.120283753	133	Ba	Control	1	Control	C01R01	C01R01_0133	1
0.123320814	134	Ba	Control	1	Control	C01R01	C01R01_0134	1
0.121556337	135	Ba	Control	1	Control	C01R01	C01R01_0135	1
0.105855735	136	Ba	Control	1	Control	C01R01	C01R01_0136	1
1.615964102	1	SDHA	Control	1	Control	C01R01	C01R01_0001	1
1.924695736	2	SDHA	Control	1	Control	C01R01	C01R01_0002	1
1.681585296	3	SDHA	Control	1	Control	C01R01	C01R01_0003	1
1.7906049	4	SDHA	Control	1	Control	C01R01	C01R01_0004	1
1.346750599	5	SDHA	Control	1	Control	C01R01	C01R01_0005	1
1.713758899	6	SDHA	Control	1	Control	C01R01	C01R01_0006	1
1.210332459	7	SDHA	Control	1	Control	C01R01	C01R01_0007	1
1.141962248	8	SDHA	Control	1	Control	C01R01	C01R01_0008	1
0.905816403	9	SDHA	Control	1	Control	C01R01	C01R01_0009	1
1.583073527	10	SDHA	Control	1	Control	C01R01	C01R01_0010	1
1.252264555	11	SDHA	Control	1	Control	C01R01	C01R01_0011	1
1.159751205	12	SDHA	Control	1	Control	C01R01	C01R01_0012	1
0.926446222	13	SDHA	Control	1	Control	C01R01	C01R01_0013	1
1.195384024	14	SDHA	Control	1	Control	C01R01	C01R01_0014	1
1.661494366	15	SDHA	Control	1	Control	C01R01	C01R01_0015	1
1.116645919	16	SDHA	Control	1	Control	C01R01	C01R01_0016	1
1.536066732	17	SDHA	Control	1	Control	C01R01	C01R01_0017	1
0.97104558	18	SDHA	Control	1	Control	C01R01	C01R01_0018	1
1.194875186	19	SDHA	Control	1	Control	C01R01	C01R01_0019	1
1.301835003	20	SDHA	Control	1	Control	C01R01	C01R01_0020	1
0.953157129	21	SDHA	Control	1	Control	C01R01	C01R01_0021	1
1.972821087	22	SDHA	Control	1	Control	C01R01	C01R01_0022	1
1.668952593	23	SDHA	Control	1	Control	C01R01	C01R01_0023	1
1.47308635	24	SDHA	Control	1	Control	C01R01	C01R01_0024	1
1.325567812	25	SDHA	Control	1	Control	C01R01	C01R01_0025	1
0.949044494	26	SDHA	Control	1	Control	C01R01	C01R01_0026	1
1.269761465	27	SDHA	Control	1	Control	C01R01	C01R01_0027	1
1.033742607	28	SDHA	Control	1	Control	C01R01	C01R01_0028	1
1.45266766	29	SDHA	Control	1	Control	C01R01	C01R01_0029	1
1.176867819	30	SDHA	Control	1	Control	C01R01	C01R01_0030	1
1.254125385	31	SDHA	Control	1	Control	C01R01	C01R01_0031	1
1.071582853	32	SDHA	Control	1	Control	C01R01	C01R01_0032	1
1.647895164	33	SDHA	Control	1	Control	C01R01	C01R01_0033	1
1.196934618	34	SDHA	Control	1	Control	C01R01	C01R01_0034	1
1.351241041	35	SDHA	Control	1	Control	C01R01	C01R01_0035	1
1.063466181	36	SDHA	Control	1	Control	C01R01	C01R01_0036	1
0.983310048	37	SDHA	Control	1	Control	C01R01	C01R01_0037	1
1.321351865	38	SDHA	Control	1	Control	C01R01	C01R01_0038	1
0.982213126	39	SDHA	Control	1	Control	C01R01	C01R01_0039	1
1.880966103	40	SDHA	Control	1	Control	C01R01	C01R01_0040	1
1.352972463	41	SDHA	Control	1	Control	C01R01	C01R01_0041	1
1.384603308	42	SDHA	Control	1	Control	C01R01	C01R01_0042	1
1.073987721	43	SDHA	Control	1	Control	C01R01	C01R01_0043	1
1.578132174	44	SDHA	Control	1	Control	C01R01	C01R01_0044	1
1.429454075	45	SDHA	Control	1	Control	C01R01	C01R01_0045	1
0.980958023	46	SDHA	Control	1	Control	C01R01	C01R01_0046	1
1.867426832	47	SDHA	Control	1	Control	C01R01	C01R01_0047	1
1.829381578	48	SDHA	Control	1	Control	C01R01	C01R01_0048	1
1.040880396	49	SDHA	Control	1	Control	C01R01	C01R01_0049	1
1.410076763	50	SDHA	Control	1	Control	C01R01	C01R01_0050	1
1.144602832	51	SDHA	Control	1	Control	C01R01	C01R01_0051	1
1.067699197	52	SDHA	Control	1	Control	C01R01	C01R01_0052	1
0.937792499	53	SDHA	Control	1	Control	C01R01	C01R01_0053	1
1.440280183	54	SDHA	Control	1	Control	C01R01	C01R01_0054	1
1.01546565	55	SDHA	Control	1	Control	C01R01	C01R01_0055	1
1.196745678	56	SDHA	Control	1	Control	C01R01	C01R01_0056	1
1.683518332	57	SDHA	Control	1	Control	C01R01	C01R01_0057	1
0.818945036	58	SDHA	Control	1	Control	C01R01	C01R01_0058	1
0.994205757	59	SDHA	Control	1	Control	C01R01	C01R01_0059	1
1.139240406	60	SDHA	Control	1	Control	C01R01	C01R01_0060	1
1.551140753	61	SDHA	Control	1	Control	C01R01	C01R01_0061	1
0.91464625	62	SDHA	Control	1	Control	C01R01	C01R01_0062	1
1.440717544	63	SDHA	Control	1	Control	C01R01	C01R01_0063	1
1.418810395	64	SDHA	Control	1	Control	C01R01	C01R01_0064	1
1.540454699	65	SDHA	Control	1	Control	C01R01	C01R01_0065	1
1.429826062	66	SDHA	Control	1	Control	C01R01	C01R01_0066	1
1.656053869	67	SDHA	Control	1	Control	C01R01	C01R01_0067	1
0.95227333	68	SDHA	Control	1	Control	C01R01	C01R01_0068	1
0.84189654	69	SDHA	Control	1	Control	C01R01	C01R01_0069	1
1.038303162	70	SDHA	Control	1	Control	C01R01	C01R01_0070	1
1.668448055	71	SDHA	Control	1	Control	C01R01	C01R01_0071	1
1.700295671	72	SDHA	Control	1	Control	C01R01	C01R01_0072	1
1.517322363	73	SDHA	Control	1	Control	C01R01	C01R01_0073	1
1.316502072	74	SDHA	Control	1	Control	C01R01	C01R01_0074	1
1.186890621	75	SDHA	Control	1	Control	C01R01	C01R01_0075	1
1.249631406	76	SDHA	Control	1	Control	C01R01	C01R01_0076	1
1.54116136	77	SDHA	Control	1	Control	C01R01	C01R01_0077	1
1.38340229	78	SDHA	Control	1	Control	C01R01	C01R01_0078	1
1.646745314	79	SDHA	Control	1	Control	C01R01	C01R01_0079	1
1.134571591	80	SDHA	Control	1	Control	C01R01	C01R01_0080	1
1.746289823	81	SDHA	Control	1	Control	C01R01	C01R01_0081	1
1.465752482	82	SDHA	Control	1	Control	C01R01	C01R01_0082	1
1.090606561	83	SDHA	Control	1	Control	C01R01	C01R01_0083	1
1.503389151	84	SDHA	Control	1	Control	C01R01	C01R01_0084	1
1.563583909	85	SDHA	Control	1	Control	C01R01	C01R01_0085	1
1.203743487	86	SDHA	Control	1	Control	C01R01	C01R01_0086	1
1.739648072	87	SDHA	Control	1	Control	C01R01	C01R01_0087	1
1.4398194	88	SDHA	Control	1	Control	C01R01	C01R01_0088	1
0.927596675	89	SDHA	Control	1	Control	C01R01	C01R01_0089	1
1.393438075	90	SDHA	Control	1	Control	C01R01	C01R01_0090	1
1.031790355	91	SDHA	Control	1	Control	C01R01	C01R01_0091	1
1.31689765	92	SDHA	Control	1	Control	C01R01	C01R01_0092	1
1.223422484	93	SDHA	Control	1	Control	C01R01	C01R01_0093	1
1.021560633	94	SDHA	Control	1	Control	C01R01	C01R01_0094	1
1.000539348	95	SDHA	Control	1	Control	C01R01	C01R01_0095	1
1.012841313	96	SDHA	Control	1	Control	C01R01	C01R01_0096	1
1.373168417	97	SDHA	Control	1	Control	C01R01	C01R01_0097	1
0.943642483	98	SDHA	Control	1	Control	C01R01	C01R01_0098	1
1.130001412	99	SDHA	Control	1	Control	C01R01	C01R01_0099	1
1.234363683	100	SDHA	Control	1	Control	C01R01	C01R01_0100	1
1.685377301	101	SDHA	Control	1	Control	C01R01	C01R01_0101	1
0.935439055	102	SDHA	Control	1	Control	C01R01	C01R01_0102	1
1.105259455	103	SDHA	Control	1	Control	C01R01	C01R01_0103	1
1.607314056	104	SDHA	Control	1	Control	C01R01	C01R01_0104	1
1.739356574	105	SDHA	Control	1	Control	C01R01	C01R01_0105	1
1.249630907	106	SDHA	Control	1	Control	C01R01	C01R01_0106	1
0.97753652	107	SDHA	Control	1	Control	C01R01	C01R01_0107	1
1.971893588	108	SDHA	Control	1	Control	C01R01	C01R01_0108	1
0.934177776	109	SDHA	Control	1	Control	C01R01	C01R01_0109	1
1.217809381	110	SDHA	Control	1	Control	C01R01	C01R01_0110	1
1.133114784	111	SDHA	Control	1	Control	C01R01	C01R01_0111	1
1.166490615	112	SDHA	Control	1	Control	C01R01	C01R01_0112	1
0.974865732	113	SDHA	Control	1	Control	C01R01	C01R01_0113	1
1.086459249	114	SDHA	Control	1	Control	C01R01	C01R01_0114	1
1.13708546	115	SDHA	Control	1	Control	C01R01	C01R01_0115	1
1.123609958	116	SDHA	Control	1	Control	C01R01	C01R01_0116	1
1.511565834	117	SDHA	Control	1	Control	C01R01	C01R01_0117	1
0.970494021	118	SDHA	Control	1	Control	C01R01	C01R01_0118	1
1.514156538	119	SDHA	Control	1	Control	C01R01	C01R01_0119	1
1.184314086	120	SDHA	Control	1	Control	C01R01	C01R01_0120	1
1.825754417	121	SDHA	Control	1	Control	C01R01	C01R01_0121	1
1.081753659	122	SDHA	Control	1	Control	C01R01	C01R01_0122	1
1.773969992	123	SDHA	Control	1	Control	C01R01	C01R01_0123	1
0.941406327	124	SDHA	Control	1	Control	C01R01	C01R01_0124	1
1.085615909	125	SDHA	Control	1	Control	C01R01	C01R01_0125	1
1.522880356	126	SDHA	Control	1	Control	C01R01	C01R01_0126	1
1.173432299	127	SDHA	Control	1	Control	C01R01	C01R01_0127	1
1.082906441	128	SDHA	Control	1	Control	C01R01	C01R01_0128	1
0.899366027	129	SDHA	Control	1	Control	C01R01	C01R01_0129	1
1.884477591	130	SDHA	Control	1	Control	C01R01	C01R01_0130	1
1.787998246	131	SDHA	Control	1	Control	C01R01	C01R01_0131	1
1.099893437	132	SDHA	Control	1	Control	C01R01	C01R01_0132	1
1.11446499	133	SDHA	Control	1	Control	C01R01	C01R01_0133	1
1.362489086	134	SDHA	Control	1	Control	C01R01	C01R01_0134	1
1.464422866	135	SDHA	Control	1	Control	C01R01	C01R01_0135	1
1.22623128	136	SDHA	Control	1	Control	C01R01	C01R01_0136	1
0.023922793	1	TOM20	Control	1	Control	C01R01	C01R01_0001	1
0.035396618	2	TOM20	Control	1	Control	C01R01	C01R01_0002	1
0.021893969	3	TOM20	Control	1	Control	C01R01	C01R01_0003	1
0.026685692	4	TOM20	Control	1	Control	C01R01	C01R01_0004	1
0.024287544	5	TOM20	Control	1	Control	C01R01	C01R01_0005	1
0.026176979	6	TOM20	Control	1	Control	C01R01	C01R01_0006	1
0.024347118	7	TOM20	Control	1	Control	C01R01	C01R01_0007	1
0.026471275	8	TOM20	Control	1	Control	C01R01	C01R01_0008	1
0.022925282	9	TOM20	Control	1	Control	C01R01	C01R01_0009	1
0.027077984	10	TOM20	Control	1	Control	C01R01	C01R01_0010	1
0.021839361	11	TOM20	Control	1	Control	C01R01	C01R01_0011	1
0.026189732	12	TOM20	Control	1	Control	C01R01	C01R01_0012	1
0.020355093	13	TOM20	Control	1	Control	C01R01	C01R01_0013	1
0.024816943	14	TOM20	Control	1	Control	C01R01	C01R01_0014	1
0.026822595	15	TOM20	Control	1	Control	C01R01	C01R01_0015	1
0.030374974	16	TOM20	Control	1	Control	C01R01	C01R01_0016	1
0.026027728	17	TOM20	Control	1	Control	C01R01	C01R01_0017	1
0.025257712	18	TOM20	Control	1	Control	C01R01	C01R01_0018	1
0.026030266	19	TOM20	Control	1	Control	C01R01	C01R01_0019	1
0.031852853	20	TOM20	Control	1	Control	C01R01	C01R01_0020	1
0.035234799	21	TOM20	Control	1	Control	C01R01	C01R01_0021	1
0.029533988	22	TOM20	Control	1	Control	C01R01	C01R01_0022	1
0.025011323	23	TOM20	Control	1	Control	C01R01	C01R01_0023	1
0.025912315	24	TOM20	Control	1	Control	C01R01	C01R01_0024	1
0.026088264	25	TOM20	Control	1	Control	C01R01	C01R01_0025	1
0.022639932	26	TOM20	Control	1	Control	C01R01	C01R01_0026	1
0.023525138	27	TOM20	Control	1	Control	C01R01	C01R01_0027	1
0.02917559	28	TOM20	Control	1	Control	C01R01	C01R01_0028	1
0.023612749	29	TOM20	Control	1	Control	C01R01	C01R01_0029	1
0.030221862	30	TOM20	Control	1	Control	C01R01	C01R01_0030	1
0.023300658	31	TOM20	Control	1	Control	C01R01	C01R01_0031	1
0.021260364	32	TOM20	Control	1	Control	C01R01	C01R01_0032	1
0.027454284	33	TOM20	Control	1	Control	C01R01	C01R01_0033	1
0.022387966	34	TOM20	Control	1	Control	C01R01	C01R01_0034	1
0.02886891	35	TOM20	Control	1	Control	C01R01	C01R01_0035	1
0.020958578	36	TOM20	Control	1	Control	C01R01	C01R01_0036	1
0.016801066	37	TOM20	Control	1	Control	C01R01	C01R01_0037	1
0.027907637	38	TOM20	Control	1	Control	C01R01	C01R01_0038	1
0.021806555	39	TOM20	Control	1	Control	C01R01	C01R01_0039	1
0.036155622	40	TOM20	Control	1	Control	C01R01	C01R01_0040	1
0.026700352	41	TOM20	Control	1	Control	C01R01	C01R01_0041	1
0.027887242	42	TOM20	Control	1	Control	C01R01	C01R01_0042	1
0.022575714	43	TOM20	Control	1	Control	C01R01	C01R01_0043	1
0.025519998	44	TOM20	Control	1	Control	C01R01	C01R01_0044	1
0.027574909	45	TOM20	Control	1	Control	C01R01	C01R01_0045	1
0.016192117	46	TOM20	Control	1	Control	C01R01	C01R01_0046	1
0.032083183	47	TOM20	Control	1	Control	C01R01	C01R01_0047	1
0.025496821	48	TOM20	Control	1	Control	C01R01	C01R01_0048	1
0.026068148	49	TOM20	Control	1	Control	C01R01	C01R01_0049	1
0.025371704	50	TOM20	Control	1	Control	C01R01	C01R01_0050	1
0.026630061	51	TOM20	Control	1	Control	C01R01	C01R01_0051	1
0.029714147	52	TOM20	Control	1	Control	C01R01	C01R01_0052	1
0.018631966	53	TOM20	Control	1	Control	C01R01	C01R01_0053	1
0.030318858	54	TOM20	Control	1	Control	C01R01	C01R01_0054	1
0.02518412	55	TOM20	Control	1	Control	C01R01	C01R01_0055	1
0.024058041	56	TOM20	Control	1	Control	C01R01	C01R01_0056	1
0.02933287	57	TOM20	Control	1	Control	C01R01	C01R01_0057	1
0.021122909	58	TOM20	Control	1	Control	C01R01	C01R01_0058	1
0.019242793	59	TOM20	Control	1	Control	C01R01	C01R01_0059	1
0.025258854	60	TOM20	Control	1	Control	C01R01	C01R01_0060	1
0.026392101	61	TOM20	Control	1	Control	C01R01	C01R01_0061	1
0.019876316	62	TOM20	Control	1	Control	C01R01	C01R01_0062	1
0.027352074	63	TOM20	Control	1	Control	C01R01	C01R01_0063	1
0.022528544	64	TOM20	Control	1	Control	C01R01	C01R01_0064	1
0.026310708	65	TOM20	Control	1	Control	C01R01	C01R01_0065	1
0.029389146	66	TOM20	Control	1	Control	C01R01	C01R01_0066	1
0.028088698	67	TOM20	Control	1	Control	C01R01	C01R01_0067	1
0.023158688	68	TOM20	Control	1	Control	C01R01	C01R01_0068	1
0.02019647	69	TOM20	Control	1	Control	C01R01	C01R01_0069	1
0.024369908	70	TOM20	Control	1	Control	C01R01	C01R01_0070	1
0.028938465	71	TOM20	Control	1	Control	C01R01	C01R01_0071	1
0.03178477	72	TOM20	Control	1	Control	C01R01	C01R01_0072	1
0.023697273	73	TOM20	Control	1	Control	C01R01	C01R01_0073	1
0.025721387	74	TOM20	Control	1	Control	C01R01	C01R01_0074	1
0.024583062	75	TOM20	Control	1	Control	C01R01	C01R01_0075	1
0.027173614	76	TOM20	Control	1	Control	C01R01	C01R01_0076	1
0.025459309	77	TOM20	Control	1	Control	C01R01	C01R01_0077	1
0.029030151	78	TOM20	Control	1	Control	C01R01	C01R01_0078	1
0.027308135	79	TOM20	Control	1	Control	C01R01	C01R01_0079	1
0.030778303	80	TOM20	Control	1	Control	C01R01	C01R01_0080	1
0.019552812	81	TOM20	Control	1	Control	C01R01	C01R01_0081	1
0.031508235	82	TOM20	Control	1	Control	C01R01	C01R01_0082	1
0.016429921	83	TOM20	Control	1	Control	C01R01	C01R01_0083	1
0.024891871	84	TOM20	Control	1	Control	C01R01	C01R01_0084	1
0.034457896	85	TOM20	Control	1	Control	C01R01	C01R01_0085	1
0.030210567	86	TOM20	Control	1	Control	C01R01	C01R01_0086	1
0.03028987	87	TOM20	Control	1	Control	C01R01	C01R01_0087	1
0.029704587	88	TOM20	Control	1	Control	C01R01	C01R01_0088	1
0.019811958	89	TOM20	Control	1	Control	C01R01	C01R01_0089	1
0.02557411	90	TOM20	Control	1	Control	C01R01	C01R01_0090	1
0.026088317	91	TOM20	Control	1	Control	C01R01	C01R01_0091	1
0.026273316	92	TOM20	Control	1	Control	C01R01	C01R01_0092	1
0.029758445	93	TOM20	Control	1	Control	C01R01	C01R01_0093	1
0.022240322	94	TOM20	Control	1	Control	C01R01	C01R01_0094	1
0.022920966	95	TOM20	Control	1	Control	C01R01	C01R01_0095	1
0.025211235	96	TOM20	Control	1	Control	C01R01	C01R01_0096	1
0.030269149	97	TOM20	Control	1	Control	C01R01	C01R01_0097	1
0.025047171	98	TOM20	Control	1	Control	C01R01	C01R01_0098	1
0.025789606	99	TOM20	Control	1	Control	C01R01	C01R01_0099	1
0.048463959	100	TOM20	Control	1	Control	C01R01	C01R01_0100	1
0.02564703	101	TOM20	Control	1	Control	C01R01	C01R01_0101	1
0.028192416	102	TOM20	Control	1	Control	C01R01	C01R01_0102	1
0.026883693	103	TOM20	Control	1	Control	C01R01	C01R01_0103	1
0.028150718	104	TOM20	Control	1	Control	C01R01	C01R01_0104	1
0.030843171	105	TOM20	Control	1	Control	C01R01	C01R01_0105	1
0.020070743	106	TOM20	Control	1	Control	C01R01	C01R01_0106	1
0.030137777	107	TOM20	Control	1	Control	C01R01	C01R01_0107	1
0.038024617	108	TOM20	Control	1	Control	C01R01	C01R01_0108	1
0.017645106	109	TOM20	Control	1	Control	C01R01	C01R01_0109	1
0.027030466	110	TOM20	Control	1	Control	C01R01	C01R01_0110	1
0.027951056	111	TOM20	Control	1	Control	C01R01	C01R01_0111	1
0.023110614	112	TOM20	Control	1	Control	C01R01	C01R01_0112	1
0.021262868	113	TOM20	Control	1	Control	C01R01	C01R01_0113	1
0.023805828	114	TOM20	Control	1	Control	C01R01	C01R01_0114	1
0.025036577	115	TOM20	Control	1	Control	C01R01	C01R01_0115	1
0.0246541	116	TOM20	Control	1	Control	C01R01	C01R01_0116	1
0.023490847	117	TOM20	Control	1	Control	C01R01	C01R01_0117	1
0.021409988	118	TOM20	Control	1	Control	C01R01	C01R01_0118	1
0.030755996	119	TOM20	Control	1	Control	C01R01	C01R01_0119	1
0.030823259	120	TOM20	Control	1	Control	C01R01	C01R01_0120	1
0.032848745	121	TOM20	Control	1	Control	C01R01	C01R01_0121	1
0.026588777	122	TOM20	Control	1	Control	C01R01	C01R01_0122	1
0.026793336	123	TOM20	Control	1	Control	C01R01	C01R01_0123	1
0.025182915	124	TOM20	Control	1	Control	C01R01	C01R01_0124	1
0.023447832	125	TOM20	Control	1	Control	C01R01	C01R01_0125	1
0.026287473	126	TOM20	Control	1	Control	C01R01	C01R01_0126	1
0.032600136	127	TOM20	Control	1	Control	C01R01	C01R01_0127	1
0.025534211	128	TOM20	Control	1	Control	C01R01	C01R01_0128	1
0.016619025	129	TOM20	Control	1	Control	C01R01	C01R01_0129	1
0.030824139	130	TOM20	Control	1	Control	C01R01	C01R01_0130	1
0.030487696	131	TOM20	Control	1	Control	C01R01	C01R01_0131	1
0.029577131	132	TOM20	Control	1	Control	C01R01	C01R01_0132	1
0.032331337	133	TOM20	Control	1	Control	C01R01	C01R01_0133	1
0.02632681	134	TOM20	Control	1	Control	C01R01	C01R01_0134	1
0.026551899	135	TOM20	Control	1	Control	C01R01	C01R01_0135	1
0.021797199	136	TOM20	Control	1	Control	C01R01	C01R01_0136	1
0.009636604	1	Gd	Control	1	Control	C01R01	C01R01_0001	1
0.019937329	2	Gd	Control	1	Control	C01R01	C01R01_0002	1
0.010464153	3	Gd	Control	1	Control	C01R01	C01R01_0003	1
0.011253392	4	Gd	Control	1	Control	C01R01	C01R01_0004	1
0.008644285	5	Gd	Control	1	Control	C01R01	C01R01_0005	1
0.009893462	6	Gd	Control	1	Control	C01R01	C01R01_0006	1
0.007283508	7	Gd	Control	1	Control	C01R01	C01R01_0007	1
0.007145847	8	Gd	Control	1	Control	C01R01	C01R01_0008	1
0.009856166	9	Gd	Control	1	Control	C01R01	C01R01_0009	1
0.006329583	10	Gd	Control	1	Control	C01R01	C01R01_0010	1
0.005752259	11	Gd	Control	1	Control	C01R01	C01R01_0011	1
0.00668382	12	Gd	Control	1	Control	C01R01	C01R01_0012	1
0.004831824	13	Gd	Control	1	Control	C01R01	C01R01_0013	1
0.009001389	14	Gd	Control	1	Control	C01R01	C01R01_0014	1
0.011240125	15	Gd	Control	1	Control	C01R01	C01R01_0015	1
0.008131481	16	Gd	Control	1	Control	C01R01	C01R01_0016	1
0.009231182	17	Gd	Control	1	Control	C01R01	C01R01_0017	1
0.00593619	18	Gd	Control	1	Control	C01R01	C01R01_0018	1
0.005454972	19	Gd	Control	1	Control	C01R01	C01R01_0019	1
0.005752199	20	Gd	Control	1	Control	C01R01	C01R01_0020	1
0.005621168	21	Gd	Control	1	Control	C01R01	C01R01_0021	1
0.015726626	22	Gd	Control	1	Control	C01R01	C01R01_0022	1
0.008115425	23	Gd	Control	1	Control	C01R01	C01R01_0023	1
0.00892884	24	Gd	Control	1	Control	C01R01	C01R01_0024	1
0.005977143	25	Gd	Control	1	Control	C01R01	C01R01_0025	1
0.005969689	26	Gd	Control	1	Control	C01R01	C01R01_0026	1
0.006375669	27	Gd	Control	1	Control	C01R01	C01R01_0027	1
0.006114114	28	Gd	Control	1	Control	C01R01	C01R01_0028	1
0.008432103	29	Gd	Control	1	Control	C01R01	C01R01_0029	1
0.006693033	30	Gd	Control	1	Control	C01R01	C01R01_0030	1
0.006929741	31	Gd	Control	1	Control	C01R01	C01R01_0031	1
0.00147165	32	Gd	Control	1	Control	C01R01	C01R01_0032	1
0.009502628	33	Gd	Control	1	Control	C01R01	C01R01_0033	1
0.011125585	34	Gd	Control	1	Control	C01R01	C01R01_0034	1
0.007626672	35	Gd	Control	1	Control	C01R01	C01R01_0035	1
0.004411828	36	Gd	Control	1	Control	C01R01	C01R01_0036	1
0.006506801	37	Gd	Control	1	Control	C01R01	C01R01_0037	1
0.007551489	38	Gd	Control	1	Control	C01R01	C01R01_0038	1
0.010340962	39	Gd	Control	1	Control	C01R01	C01R01_0039	1
0.0104431	40	Gd	Control	1	Control	C01R01	C01R01_0040	1
0.009136522	41	Gd	Control	1	Control	C01R01	C01R01_0041	1
0.009290529	42	Gd	Control	1	Control	C01R01	C01R01_0042	1
0.004167117	43	Gd	Control	1	Control	C01R01	C01R01_0043	1
0.010050814	44	Gd	Control	1	Control	C01R01	C01R01_0044	1
0.008249617	45	Gd	Control	1	Control	C01R01	C01R01_0045	1
0.005604964	46	Gd	Control	1	Control	C01R01	C01R01_0046	1
0.012304398	47	Gd	Control	1	Control	C01R01	C01R01_0047	1
0.011658517	48	Gd	Control	1	Control	C01R01	C01R01_0048	1
0.007257529	49	Gd	Control	1	Control	C01R01	C01R01_0049	1
0.00622206	50	Gd	Control	1	Control	C01R01	C01R01_0050	1
0.006691686	51	Gd	Control	1	Control	C01R01	C01R01_0051	1
0.009335251	52	Gd	Control	1	Control	C01R01	C01R01_0052	1
0.00853877	53	Gd	Control	1	Control	C01R01	C01R01_0053	1
0.00760622	54	Gd	Control	1	Control	C01R01	C01R01_0054	1
0.005624178	55	Gd	Control	1	Control	C01R01	C01R01_0055	1
0.007035479	56	Gd	Control	1	Control	C01R01	C01R01_0056	1
0.00988207	57	Gd	Control	1	Control	C01R01	C01R01_0057	1
0.007237742	58	Gd	Control	1	Control	C01R01	C01R01_0058	1
0.005281485	59	Gd	Control	1	Control	C01R01	C01R01_0059	1
0.004715287	60	Gd	Control	1	Control	C01R01	C01R01_0060	1
0.008348806	61	Gd	Control	1	Control	C01R01	C01R01_0061	1
0.00615447	62	Gd	Control	1	Control	C01R01	C01R01_0062	1
0.008161397	63	Gd	Control	1	Control	C01R01	C01R01_0063	1
0.009735088	64	Gd	Control	1	Control	C01R01	C01R01_0064	1
0.009784892	65	Gd	Control	1	Control	C01R01	C01R01_0065	1
0.007630382	66	Gd	Control	1	Control	C01R01	C01R01_0066	1
0.00966309	67	Gd	Control	1	Control	C01R01	C01R01_0067	1
0.006330111	68	Gd	Control	1	Control	C01R01	C01R01_0068	1
0.006129835	69	Gd	Control	1	Control	C01R01	C01R01_0069	1
0.008485476	70	Gd	Control	1	Control	C01R01	C01R01_0070	1
0.011490373	71	Gd	Control	1	Control	C01R01	C01R01_0071	1
0.014441176	72	Gd	Control	1	Control	C01R01	C01R01_0072	1
0.01021541	73	Gd	Control	1	Control	C01R01	C01R01_0073	1
0.007690653	74	Gd	Control	1	Control	C01R01	C01R01_0074	1
0.006244404	75	Gd	Control	1	Control	C01R01	C01R01_0075	1
0.00723583	76	Gd	Control	1	Control	C01R01	C01R01_0076	1
0.011000572	77	Gd	Control	1	Control	C01R01	C01R01_0077	1
0.008040191	78	Gd	Control	1	Control	C01R01	C01R01_0078	1
0.010452962	79	Gd	Control	1	Control	C01R01	C01R01_0079	1
0.005707979	80	Gd	Control	1	Control	C01R01	C01R01_0080	1
0.007415367	81	Gd	Control	1	Control	C01R01	C01R01_0081	1
0.012945053	82	Gd	Control	1	Control	C01R01	C01R01_0082	1
0.007906622	83	Gd	Control	1	Control	C01R01	C01R01_0083	1
0.011387196	84	Gd	Control	1	Control	C01R01	C01R01_0084	1
0.008975298	85	Gd	Control	1	Control	C01R01	C01R01_0085	1
0.006911314	86	Gd	Control	1	Control	C01R01	C01R01_0086	1
0.011153597	87	Gd	Control	1	Control	C01R01	C01R01_0087	1
0.008153407	88	Gd	Control	1	Control	C01R01	C01R01_0088	1
0.007447036	89	Gd	Control	1	Control	C01R01	C01R01_0089	1
0.00883293	90	Gd	Control	1	Control	C01R01	C01R01_0090	1
0.004897134	91	Gd	Control	1	Control	C01R01	C01R01_0091	1
0.006547028	92	Gd	Control	1	Control	C01R01	C01R01_0092	1
0.011580089	93	Gd	Control	1	Control	C01R01	C01R01_0093	1
0.00718088	94	Gd	Control	1	Control	C01R01	C01R01_0094	1
0.004231221	95	Gd	Control	1	Control	C01R01	C01R01_0095	1
0.0058566	96	Gd	Control	1	Control	C01R01	C01R01_0096	1
